state,house_url,inventory_id
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/adagio/quick-move-in-homes/2496-cadenza-circle-14,7971
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/adagio/quick-move-in-homes/2437-cadenza-circle-61,8972
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/adagio/quick-move-in-homes/2426-cadenza-circle-21,8876
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing/quick-move-in-homes/315-abbotts-crossing-202,9125
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing/quick-move-in-homes/313-abbotts-crossing-circle-203,8219
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing/quick-move-in-homes/265-abbotts-crossing-circle-227,6124
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/216-abbotts-crossing-circle-19,8911
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/209-abbotts-crossing-circle-48,9163
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/207-abbotts-crossing-circle-47,9162
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/205-abbotts-crossing-circle-46,9164
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/203-abbotts-crossing-circle-45,8909
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/202-abbotts-crossing-circle-13,8156
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/abbotts-crossing-towns/quick-move-in-homes/201-abbotts-crossing-circle-44,9165
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/western-maryland/rosehill-manor-villas/quick-move-in-homes/19704-oleander-court-8,9145
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/western-maryland/rosehill-manor-villas/quick-move-in-homes/19702-oleander-court-7,9183
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/western-maryland/rosehill-manor-villas/quick-move-in-homes/13354-snapdragon-way-2,8277
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/western-maryland/rosehill-manor-villas/quick-move-in-homes/13352-snapdragon-way-1,8276
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/dc-metro/westridge-at-westphalia/quick-move-in-homes/homesite-v87-laleh-way-v87,8686
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/dc-metro/westridge-at-westphalia/quick-move-in-homes/homesite-v36-aiden-way-v36,9022
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/dc-metro/westridge-at-westphalia/quick-move-in-homes/homesite-v25-presidential-parkway-v25,9030
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/dc-metro/westridge-at-westphalia/quick-move-in-homes/homesite-v107-laleh-way-v107,8230
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/tuscarora-creek-east-single-family-homes/quick-move-in-homes/homesite-830-reagans-road-830,7807
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/montgomery-village-center/quick-move-in-homes/homesite-a30801-village-walk-drive-a30801,8688
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/montgomery-village-center/quick-move-in-homes/homesite-a20301-village-walk-drive-a20301,8448
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/montgomery-village-center/quick-move-in-homes/a30402-village-walk-drive-a30402,8685
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/locke-landing/quick-move-in-homes/homesite-245-light-street-245,9050
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/locke-landing/quick-move-in-homes/2719-light-street-280,7644
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/locke-landing/quick-move-in-homes/2717-light-street-279,6704
maryland,https://www.drbhomes.com/drbhomes/find-your-home/communities/maryland/baltimore-metro/brunswick-crossing-villas/quick-move-in-homes/homesite-234-potomac-view-parkway-234,8842
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/twin-oaks/quick-move-in-homes/6860-holcombe-down-drive-4,8619
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/twin-oaks/quick-move-in-homes/6856-holcombe-down-drive-3,8364
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/twin-oaks/quick-move-in-homes/34571-turpins-avenue-140,8621
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/the-brooke/quick-move-in-homes/612-silver-stream-court-4,9186
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/the-brooke/quick-move-in-homes/610-silver-stream-court-3,9185
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/serengeti/quick-move-in-homes/12714-ivory-tusk-lane-116,8094
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/serengeti/quick-move-in-homes/12652-ivory-tusk-lane-105,8749
