state,community_url,house_url
,https://www.eastwoodhomes.com/richmond/goochland/rocketts-ridge,https://www.eastwoodhomes.com/richmond/goochland/rocketts-ridge/raleigh-7209-d-rr-001-02-home-001-02
,https://www.eastwoodhomes.com/richmond/goochland/olivers-trail,https://www.eastwoodhomes.com/richmond/goochland/olivers-trail/Davidson-7203-V-40OLITR-0002-001-home-002
,https://www.eastwoodhomes.com/hampton-roads/windsor/windsor-station,https://www.eastwoodhomes.com/hampton-roads/windsor/windsor-station/Cypress-7208-E-40WINST-0059-001-home-059
,https://www.eastwoodhomes.com/hampton-roads/windsor/windsor-station,https://www.eastwoodhomes.com/hampton-roads/windsor/windsor-station/asheboro-7127-e-40WINST-0056-001-home-056-01
,https://www.eastwoodhomes.com/richmond/new-kent/brickshire,https://www.eastwoodhomes.com/richmond/new-kent/brickshire/davidson-7203-e-40BRICK-0027-010-home-027-10
,https://www.eastwoodhomes.com/richmond/new-kent/brickshire,https://www.eastwoodhomes.com/richmond/new-kent/brickshire/Asheboro-7127-A-40BRICK-0034-004-home-034-04
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vistas-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vistas-at-bennetts-creek-quarter/spinnaker-ii-4406-abercorn-home-003
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/tuscany-20-a-home-20-A
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy/raleigh-7209-d-40SWILE-0008-001-home-008-01
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/tuscany-10-a-home-10-A
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/tivoli-169-home-169
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons/Canton-7073-B-40GLOTO-0006-001-home-006
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy/ellerbe-7206-f-swile-002-01-home-002-01
,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe/Caldwell-7114-D-40MALPO-0078-001-home-078
,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe/Wescott-7624-A-40MALPO-0015-001-home-015
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/florence-array-123-home-123
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons/Ellerbe-7206-E-40GLOTO-0032-001-2594-home-032
,https://www.eastwoodhomes.com/hampton-roads/poquoson/valmoore-manor,https://www.eastwoodhomes.com/hampton-roads/poquoson/valmoore-manor/Cypress-7208-I-40VALMA-0004-005-home-004
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/lombardy-27-a-home-27-A
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/lombardy-20-c-home-20-C
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons/Drexel-7212-F-40GLOTO-0012-001-home-012
