state,community_url,house_url
florida,https://www.marondahomes.com/fl/alachua/briarwood-32615.html,https://www.marondahomes.com/fl/alachua/briarwood-32615/job-9ba24601.html
florida,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526.html,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526/job-4sb00123.html
pennsylvania,https://www.marondahomes.com/pa/butler/the-oaks-at-dutchtown-16002.html,https://www.marondahomes.com/pa/butler/the-oaks-at-dutchtown-16002/job-dut22.html
florida,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803.html,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803/job-7oc09531.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt005c.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt005f.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt005e.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt005b.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt005d.html
ohio,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068.html,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068/job-wc020a01.html
ohio,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068.html,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068/job-wc020e01.html
ohio,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068.html,https://www.marondahomes.com/oh/reynoldsburg/willow-reserve-townhomes-43068/job-wc020c01.html
florida,https://www.marondahomes.com/fl/punta-gorda/deep-creek-33983.html,https://www.marondahomes.com/fl/punta-gorda/deep-creek-33983/job-7dc15724.html
alabama,https://www.marondahomes.com/al/foley/foley-pointe-36535.html,https://www.marondahomes.com/al/foley/foley-pointe-36535/job-3cb00144.html
florida,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526.html,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526/job-4bv00150.html
florida,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526.html,https://www.marondahomes.com/fl/bellview/bellview-pointe-32526/job-4bv00122.html
florida,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803.html,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803/job-7oc11726.html
florida,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803.html,https://www.marondahomes.com/fl/lakeland/oak-creek-preserve-townhomes-33803/job-7oc11826.html
alabama,https://www.marondahomes.com/al/foley/foley-pointe-36535.html,https://www.marondahomes.com/al/foley/foley-pointe-36535/job-3cb00145.html
virginia,https://www.marondahomes.com/va/fredericksburg/colebrook-estates-22405.html,https://www.marondahomes.com/va/fredericksburg/colebrook-estates-22405/job-ce00501.html
virginia,https://www.marondahomes.com/va/rixeyville/blue-ridge-overlook-22737.html,https://www.marondahomes.com/va/rixeyville/blue-ridge-overlook-22737/job-blo00401.html
pennsylvania,https://www.marondahomes.com/pa/pittsburgh/the-bliss-15237.html,https://www.marondahomes.com/pa/pittsburgh/the-bliss-15237/job-bna10.html
florida,https://www.marondahomes.com/fl/inverness/inverness-34452.html,https://www.marondahomes.com/fl/inverness/inverness-34452/job-7vs07044.html
alabama,https://www.marondahomes.com/al/fairhope/hope-vineyard-36532.html,https://www.marondahomes.com/al/fairhope/hope-vineyard-36532/job-3hv01b19.html
ohio,https://www.marondahomes.com/oh/goshen/woodhall-crossing-45122.html,https://www.marondahomes.com/oh/goshen/woodhall-crossing-45122/job-wh00201.html
ohio,https://www.marondahomes.com/oh/goshen/woodhall-crossing-45122.html,https://www.marondahomes.com/oh/goshen/woodhall-crossing-45122/job-wh00701.html
florida,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983.html,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983/job-51150758.html
florida,https://www.marondahomes.com/fl/palm-coast/palm-coast-32164.html,https://www.marondahomes.com/fl/palm-coast/palm-coast-32164/job-p1004028.html
florida,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983.html,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983/job-51140758.html
florida,https://www.marondahomes.com/fl/ocala/marion-oaks-34473.html,https://www.marondahomes.com/fl/ocala/marion-oaks-34473/job-mo035601.html
florida,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983.html,https://www.marondahomes.com/fl/port-st-lucie/port-st-lucie-34983/job-51021913.html
florida,https://www.marondahomes.com/fl/poinciana/poinciana-34759.html,https://www.marondahomes.com/fl/poinciana/poinciana-34759/job-2606001a.html
