state,house_url,inventory_id
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-the-heritage/quick-move-in-homes/205-heritage-way-lot-2-blk-3,458
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-the-heritage/quick-move-in-homes/201-s-heritage-way-lot-2-blk-3,687
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/328-pepper-tree-lot-6-blk-3,268
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/322-pepper-tree-lot-5-blk-3,267
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/319-boxthorn-dr-lot-5-blk-3,694
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/318-boxthorn-dr-lot-16-blk-1,270
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/316-w-pepper-tree-rd-lot-4-blk-2,501
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/304-w-pepper-tree-rd-lot-2-blk-2,502
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/300-pepper-tree-lot-1-blk-2,265
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-cornerstone/quick-move-in-homes/200-boxthorn-lot-9blk-1,496
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/kansas-city/wyandotte/kansas-city/villas-of-piper-valley/quick-move-in-homes/2919-n-114th-ct-17,625
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/kansas-city/wyandotte/kansas-city/villas-of-piper-valley/quick-move-in-homes/11471-webster-ave-1,624
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/kansas-city/wyandotte/kansas-city/villas-of-piper-valley/quick-move-in-homes/11465-webster-ave-2,626
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/johnston/the-courtyards-at-windsor/quick-move-in-homes/5839-nw-90th-st-2,644
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/johnston/the-courtyards-at-windsor/quick-move-in-homes/5831-nw-90th-street-4,286
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/johnston/the-courtyards-at-windsor/quick-move-in-homes/5823-nw-90th-street-6,288
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/johnston/the-courtyards-at-windsor/quick-move-in-homes/5814-nw-90th-st-78,795
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/ankeny/the-courtyards-at-harvest-ridge/quick-move-in-homes/6207-ne-oak-ln-2,800
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/ankeny/the-courtyards-at-harvest-ridge/quick-move-in-homes/6201-ne-grant-ln-38,796
