state,community_url,house_url,card_id
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226003953/8237-sycamore-hollow-drive/canal-winchester/oh/jensen,6918
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226009136/4583-baltoro-rd/canal-winchester/oh/breckenridge,7045
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226005364/8239-sycamore-hollow-drive/canal-winchester/oh/yosemite,6959
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226008060/8244-sycamore-hollow-drive/canal-winchester/oh/fairfax,7013
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226004047/6051-windcliff-drive-east/grove-city/oh/camden,6923
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226006939/1539-georgia-road/circleville/oh/breckenridge,6987
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226007448/8047-edgewater-crossing/canal-winchester/oh/wembley,7138
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226008158/1338-blueberry-cove/grove-city/oh/mitchell,7016
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226008034/116-encore-park-bend/powell/oh/oakley,7009
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226010265/1292-hawthorne-parkway/grove-city/oh/avery,7090
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226011792/359-isaac-tharp-street/pataskala/oh/cumberland,7136
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/940212/4208-n-golden-clove-bend/dayton/oh/monticello,6477
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/940207/4214-n-golden-clove-bend/dayton/oh/monticello,6476
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/942640/4236-apple-branch-drive/dayton/oh/monticello,6516
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/939204/2727-golden-leaf-drive/beavercreek/oh/kimbell-ac,6396
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/951766/6507-river-birch-street/tipp-city/oh/blair,6901
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/951757/6525-river-birch-street/tipp-city/oh/charles,6898
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/950746/6432-river-birch-street/tipp-city/oh/greenbriar,6837
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947722/2653-verdant-lane/fairborn/oh/hayward,6648
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947733/2657-verdant-lane/fairborn/oh/hayward,6650
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947711/2651-verdant-lane/fairborn/oh/wexner,6647
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947728/2655-verdant-lane/fairborn/oh/wexner,6649
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/952298/6495-river-birch-street/tipp-city/oh/winston,6930
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/951768/6501-river-birch-street/tipp-city/oh/calvin,6902
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/952302/6447-river-birch-street/tipp-city/oh/jensen,6931
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/951773/6438-river-birch-street/tipp-city/oh/yosemite,6903
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955112/189-farmstead-blvd/springboro/oh/carrington,7053
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954721/186-farmstead-blvd/springboro/oh/avery,7026
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954845/178-farmstead-blvd/springboro/oh/wyatt,7032
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955034/181-farmstead-blvd/springboro/oh/charles,7048
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/952112/6519-river-birch-street/tipp-city/oh/grandin,6922
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/951753/405-south-landon-lane/springfield/oh/winston,6900
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638220/886-walton-terrace-drive/walton/ky/wexner,6678
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/634518/556-foxhill-drive/crescent-springs/ky/wexner,6422
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638274/882-walton-terrace-drive/walton/ky/wexner,6686
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638275/894-walton-terrace-drive/walton/ky/wexner,6685
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/634458/754-crescent-landing/walton/ky/wexner,6413
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/633167/810-walton-terrace-drive/walton/ky/wexner,6288
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638834/2477-ruthwood-lane/crescent-springs/ky/calvin,6794
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/636583/4737-donegal-avenue/union/ky/mitchell,6603
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/637451/714-willow-green-dr/independence/ky/jensen,6597
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/634617/528-station-drive/ludlow/ky/monticello,6456
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639634/7716-otoole-street/union/ky/breckenridge,6897
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639605/6453-browning-trail/burlington/ky/yosemite,6887
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/637455/718-willow-green-dr/independence/ky/preston,6598
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639502/1707-cherry-blossom-drive/independence/ky/danville,6878
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639811/916-walton-terrace-drive/walton/ky/hayward,6919
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639808/920-walton-terrace-drive/walton/ky/hayward,6920
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638784/548-station-drive/ludlow/ky/monticello,6775
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638787/552-station-drive/ludlow/ky/kimbell-ac,6779
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639805/928-walton-terrace-drive/walton/ky/kimbell-ac,6921
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/636858/959-fairbanks-lane/southgate/ky/finley,6554
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639527/737-man-o-war-blvd/union/ky/teagan,6974
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1832117/417-bethpage-way/lebanon/oh/wexner,5840
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1816560/473-bethpage-way/lebanon/oh/wexner,5450
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1842022/531-tradition-ridge/cincinnati/oh/wexner,6215
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1832081/413-bethpage-way/lebanon/oh/kimbell-ac,5839
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1842045/539-tradition-ridge/cincinnati/oh/monticello,6217
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1831986/441-bethpage-way/lebanon/oh/kimbell-ac,6106
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1839671/5883-parkview-lane-unit-305/milford/oh/kimbell-ac,6126
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1835573/5883-parkview-lane-unit-300/milford/oh/kimbell-ac,5979
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1862602/5165-rowan-drive/cincinnati/oh/wyatt,6677
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1866865/7863-horizon-bend/maineville/oh/fairfax,6861
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864046/4002-highland-court/harrison/oh/emmett,6721
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1866853/1204-buxton-oaks-drive/amelia/oh/jensen,6860
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864527/6780-crestbrook-drive/goshen/oh/fairfax,6856
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864466/6779-crestbrook-drive/goshen/oh/wesley,6855
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865384/5890-parkview-lane-unit-201/milford/oh/hayward,6810
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864456/5890-parkview-lane-unit-204/milford/oh/hayward,6763
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1863897/1593-summerview-lane/milford/oh/hudson,6710
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864481/5890-parkview-lane-unit-301/milford/oh/hayward,6765
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864425/1062-olivewood-avenue/batavia/oh/wembley,6752
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1863888/1591-summerview-lane/milford/oh/hudson,6711
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1863880/1595-summerview-lane/milford/oh/hudson,6712
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1704817/716-learning-ridge/shelbyville/ky/yosemite,6698
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713586/misty-green-court-homesite-422/mt-washington/ky/jensen,7106
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713589/mud-hen-drive-homesite-316/shepherdsville/ky/jensen,7108
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705010/17901-bridle-run-drive/louisville/ky/greenbriar,6703
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713531/wildflower-avenue-homesite-195/mt-washington/ky/yosemite,7099
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714057/68-hearthstone-lane/radcliff/ky/jensen,7128
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713617/702-learning-ridge/shelbyville/ky/greenbriar,7110
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713608/bethel-springs-drive-homesite-222/mt-washington/ky/jensen,7109
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710077/108-hearthstone-lane/radcliff/ky/yosemite,6966
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710708/sunset-way-homesite-214a/mt-washington/ky/wembley,6981
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710889/sunset-way-homesite-214b/mt-washington/ky/wembley,6982
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713346/bethel-springs-drive-homesite-219/mt-washington/ky/yosemite,7095
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714056/98-hearthstone-lane/radcliff/ky/davinci,6970
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710758/sunset-way-homesite-212a/mt-washington/ky/wembley,6979
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710757/sunset-way-homesite-212b/mt-washington/ky/wembley,6980
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710668/120-hearthstone-lane/radcliff/ky/wesley,6977
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1707271/160-exploration-path/shelbyville/ky/wembley,6840
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714381/621-revelation-way/shelbyville/ky/wembley,7137
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1715023/623-revelation-way/shelbyville/ky/wembley,7149
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1712199/10015-windcrest-farms-lane/louisville/ky/wembley,7040
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1712196/10013-windcrest-farms-lane/louisville/ky/wembley,7039
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7744809/34-park-village-bend/dallas/ga/ivy,7067
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7743687/46-park-village-bend/dallas/ga/olive,7062
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7725457/188-warrior-court/hoschton/ga/breckenridge,6964
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745636/40-park-village-bend/dallas/ga/linden,7084
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745640/47-park-village-bend/dallas/ga/morgan,7123
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745753/146-warrior-court/hoschton/ga/yosemite,7085
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7737245/176-easton-park-boulevard/dallas/ga/wilmington,7010
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7726156/27-village-drive/dawsonville/ga/wembley,6967
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7725419/25-village-drive/dawsonville/ga/wembley,6961
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7751826/43-gold-dust-dr/dawsonville/ga/wembley,7135
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7751801/41-gold-dust-dr/dawsonville/ga/wembley,7134
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7747728/5-tugaloo-circle-se/rome/ga/yosemite,7098
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7751743/125-cherry-glen-way/euharlee/ga/wesley,7132
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226010267/4589-baltoro-rd/canal-winchester/oh/cumberland,7091
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226011794/5214-apple-lane/south-bloomfield/oh/fairfax,7133
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226008160/8402-serenity-street/canal-winchester/oh/wembley,7017
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226012308/1605-day-break-loop/marysville/oh/wembley,7142
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954855/690-deerhurst-drive/vandalia/oh/jensen,7033
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/952880/101-meadowlark-lane/brookville/oh/wembley,6958
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947925/415-pilot-point/vandalia/oh/hayward,6657
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/942871/485-pilot-point/vandalia/oh/hayward,6528
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947954/445-pilot-point-1-203/vandalia/oh/wexner,6663
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947949/435-pilot-point/vandalia/oh/wexner,6665
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/947926/425-pilot-point/vandalia/oh/kimbell-ac,6658
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/942844/475-pilot-point/vandalia/oh/kimbell-ac,6527
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957230/2460-bent-grass-drive/beavercreek/oh/rhodes,7153
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954771/deerpath-circle-homesite-40/bellbrook/oh/winston,7034
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955433/deerpath-circle-homesite-41/bellbrook/oh/blair,7068
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955042/deerpath-circle-homesite-42/bellbrook/oh/wyatt,7049
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955117/tate-drive-homesite-50/bellbrook/oh/emmett,7054
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954866/68-ed-knoll-bend/springboro/oh/calvin,7041
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954810/2572-golden-leaf-drive/beavercreek/oh/charles,7030
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957460/622-tulip-court/yellow-springs/oh/jensen,7167
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957298/143-kenneth-hamilton-way/yellow-springs/oh/yosemite,7156
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957304/154-kenneth-hamilton-way/yellow-springs/oh/greenbriar,7157
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957309/540-iris-drive/yellow-springs/oh/davinci,7158
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954839/6420-river-birch-street/tipp-city/oh/davinci,7031
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955562/499-greendell-bend/fairborn/oh/hayward,7079
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639085/6914-green-isle-lane/union/ky/charles,6820
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640757/429-flightline-drive/union/ky/wyatt,7022
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638976/3888-emerald-isle-drive/union/ky/wyatt,6804
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640812/3570-bullittsville-rd/burlington/ky/charles,7028
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639100/262-meridian-way/fort-mitchell/ky/logan,6822
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639147/258-meridian-way/fort-mitchell/ky/logan,6827
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639146/260-meridian-way/fort-mitchell/ky/logan,6826
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639083/256-meridian-way/fort-mitchell/ky/logan,6975
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639918/6886-green-isle-lane/union/ky/maxwell,6936
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639988/10529-greenbrook-drive/independence/ky/jensen,6941
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639907/9543-los-alos-court/florence/ky/yosemite,6932
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639778/2309-oclery-avenue/union/ky/amelia,6911
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641038/4928-kerry-crossing/union/ky/greenbriar,7065
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639853/9530-los-alos-court/florence/ky/danville,6927
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640657/12105-aosta-valley-drive/walton/ky/jensen,7003
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641045/9510-los-alos-court/florence/ky/greenbriar,7071
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640758/12090-aosta-valley-drive/walton/ky/danville,7021
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639111/3955-volterra-lane/covington/ky/wembley,6825
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639090/3957-volterra-lane/covington/ky/wembley,6824
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639552/1346-parkside-dr/alexandria/ky/wembley,6885
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639547/1331-parkside-dr/alexandria/ky/wembley,6886
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864448/5890-parkview-lane/miami-twp/oh/wexner,6761
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864458/5890-parkview-lane/miami-twp/oh/kimbell-ac,6764
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1866723/1978-salt-run-way/maineville/oh/carrington,6849
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1868280/1290-trailhead-place/harrison/oh/charles,6909
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1868276/1316-trailhead-place/harrison/oh/wyatt,6910
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865403/403-bandon-dunes-court/turtle-creek-twp/oh/waterton,6818
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864465/415-bandon-dunes-court/turtle-creek-twp/oh/saybrook,6757
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1867914/8039-rock-island-drive/harrison/oh/fairfax,6896
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864762/407-bandon-dunes-court/turtle-creek-twp/oh/northport-ii,6789
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865418/5892-parkview-lane/miami-twp/oh/hayward,6811
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864472/411-bandon-dunes-court/turtle-creek-twp/oh/baypoint-ii,6758
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865472/5892-parkview-lane/miami-twp/oh/hayward,6813
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864456/5890-parkview-lane/miami-twp/oh/hayward,6763
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864663/5890-parkview-lane/miami-twp/oh/hayward,6783
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1868785/5892-parkview-lane/miami-twp/oh/wexner,6929
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865420/5892-parkview-lane/miami-twp/oh/wexner,6812
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864453/5890-parkview-lane/miami-twp/oh/wexner,6762
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864780/5890-parkview-lane/miami-twp/oh/wexner,6800
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864618/5890-parkview-lane/miami-twp/oh/kimbell-ac,6778
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1866746/3806-sturbridge-way/pierce-twp/oh/pearson,6857
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1872526/5019-bunker-street/turtle-creek-twp/oh/finley,7029
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710684/187-bethel-springs-drive/mt-washington/ky/wesley,6976
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714083/bethel-springs-drive-homesite-223/mt-washington/ky/beacon,7130
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705343/misty-green-court-homesite-423/mt-washington/ky/greenbriar,6869
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713311/mud-hen-drive-homesite-306/shepherdsville/ky/beacon,7092
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713553/615-falling-leaf-drive/mt-washington/ky/hudson,7100
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1713752/605-falling-leaf-drive/mt-washington/ky/hudson,7116
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705330/11114-insight-drive/louisville/ky/beacon,6872
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1709918/21-hearthstone-lane/radcliff/ky/beacon,6962
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1705337/mud-hen-drive-homesite-313/shepherdsville/ky/beacon,6871
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1710136/maple-leaf-drive-homesite-307/mt-washington/ky/harper,7014
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714396/619-revelation-way/shelbyville/ky/wembley,7140
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/1714404/617-revelation-way/shelbyville/ky/wembley,7139
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955464/493-greendell-bend/fairborn/oh/hayward,7070
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954869/487-greendell-bend/fairborn/oh/wexner,7035
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/954734/485-greendell-bend/fairborn/oh/wexner,7027
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/953275/102-meadowlark-lane/brookville/oh/wilder,6971
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957283/410-pilot-point/vandalia/oh/hayward,7159
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/952545/104-meadowlark-lane/brookville/oh/wilder,6948
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955558/497-greendell-bend/fairborn/oh/wexner,7078
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955127/495-greendell-bend/fairborn/oh/wexner,7055
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957462/420-pilot-point/vandalia/oh/hayward,7170
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955029/501-greendell-bend/fairborn/oh/kimbell-ac,7050
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957290/450-pilot-point-2-202/vandalia/oh/wexner,7160
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/955445/491-greendell-bend/fairborn/oh/kimbell-ac,7069
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/957113/430-pilot-point/vandalia/oh/kimbell-ac,7152
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639530/1339-parkside-dr/alexandria/ky/wembley,6880
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639763/10020-cauthen-court/union/ky/winslow,6905
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639097/213-junction-way/ludlow/ky/clay,6821
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/638480/2444-lillywood-way/crescent-springs/ky/winston,6699
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641115/4038-cullen-drive/union/ky/teagan,7077
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641368/13119-justify-drive/union/ky/charles,7124
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639982/3929-circollo-drive/covington/ky/blair,6945
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641406/3958-circollo-drive/covington/ky/calvin,7127
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640052/3965-circollo-drive/covington/ky/wyatt,6952
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640053/3921-circollo-drive/covington/ky/charles,6951
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/639472/1372-independence-road/independence/ky/preston,6868
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641322/3044-belleglade-drive/covington/ky/danville,7121
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641165/3056-belleglade-drive/covington/ky/wesley,7094
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640078/1727-cherry-blossom-drive/independence/ky/beacon,6956
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641080/12073-aosta-valley-drive/walton/ky/wesley,7075
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641094/1350-parkside-dr/alexandria/ky/wembley,7080
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641098/1361-parkside-dr/alexandria/ky/wembley,7081
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640469/3959-volterra-lane/covington/ky/wembley,6991
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/640468/3961-volterra-lane/covington/ky/wembley,6990
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641886/919-walton-terrace-drive/walton/ky/hayward,7163
kentucky,,https://www.fischerhomes.com/find-new-homes/ready-now/641818/883-walton-terrace-drive/walton/ky/hayward,7154
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1863863/5371-sheldon-close/middletown/oh/mitchell,6706
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1876642/7835-summit-court/maineville/oh/avery,7168
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1876021/4518-renaissance-park-drive/franklin/oh/maxwell,7148
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1873612/7716-carnoustie-court/cincinnati/oh/camden,7076
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864746/431-bandon-dunes-court/lebanon/oh/waterton,6788
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1874347/9001-caprock-court/harrison/oh/jensen,7113
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1874139/5220-long-meadow-drive/franklin/oh/amelia,7101
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1874819/1674-whitewater-trails-boulevard/harrison/oh/breckenridge,7126
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1865389/419-bandon-dunes-court/lebanon/oh/saybrook,6809
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1873533/1203-buxton-oaks-drive/amelia/oh/davinci,7066
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1873353/1201-buxton-oaks-drive/amelia/oh/wesley,7061
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/1864612/427-bandon-dunes-court/lebanon/oh/northport-ii,6777
